# RD|Action Code|State Code|County Code|Site ID|Parameter|POC|Sample Duration|Unit|Method|Date|Start Time|Sample Value|Null Data Code|Sampling Frequency|Monitor Protocol (MP) ID|Qualifier - 1|Qualifier - 2|Qualifier - 3|Qualifier - 4|Qualifier - 5|Qualifier - 6|Qualifier - 7|Qualifier - 8|Qualifier - 9|Qualifier - 10|Alternate Method Detectable Limit|Uncertainty
# RC|Action Code|State Code|County Code|Site ID|Parameter|POC|Unit|Method|Year|Period|Number of Samples|Composite Type|Sample Value|Monitor Protocol (MP) ID|Qualifier - 1|Qualifier - 2|Qualifier - 3|Qualifier - 4|Qualifier - 5|Qualifier - 6|Qualifier - 7|Qualifier - 8|Qualifier - 9|Qualifier - 10|Alternate Method Detectable Limit|Uncertainty
RD|I|40|001|9009|88103|1|7|105|800|20250513|00:00|0.00040||||||||||||||.00011|.00012
RD|I|40|001|9009|88103|1|7|105|800|20250516|00:00|-0.00001||||||||||||||.00011|.00006
RD|I|40|001|9009|88103|1|7|105|800|20250519|00:00||AV||||||||||||||
RD|I|40|001|9009|88103|1|7|105|800|20250522|00:00||AV||||||||||||||
RD|I|40|001|9009|88103|1|7|105|800|20250525|00:00|-0.00001||||||||||||||.00011|.00007
RD|I|40|001|9009|88103|1|7|105|800|20250528|00:00|0.00011||||||||||||||.00011|.00007
RD|I|40|001|9009|88103|1|7|105|800|20250531|00:00|-0.00003||||||||||||||.00011|.00007
RD|I|40|001|9009|88103|1|7|105|800|20250603|00:00|0.00009||||||||||||||.00011|.00007
RD|I|40|001|9009|88103|1|7|105|800|20250606|00:00|-0.00001||||||||||||||.00011|.00007
RD|I|40|001|9009|88103|1|7|105|800|20250609|00:00|-0.00001||||||||||||||.00011|.00006
RD|I|40|001|9009|88103|1|7|105|800|20250612|00:00|0.00008||||||||||||||.00011|.00007
RD|I|40|001|9009|88103|1|7|105|800|20250615|00:00|-0.00001||||||||||||||.00011|.00006
RD|I|40|001|9009|88103|1|7|105|800|20250618|00:00|-0.00001||||||||||||||.00011|.00006
RD|I|40|001|9009|88103|1|7|105|800|20250621|00:00|-0.00002||||||||||||||.00011|.00007
RD|I|40|001|9009|88103|1|7|105|800|20250624|00:00|0.00023||||||||||||||.00011|.00009
RD|I|40|001|9009|88103|1|7|105|800|20250627|00:00|0.00000||||||||||||||.00011|.00007
RD|I|40|001|9009|88103|1|7|105|800|20250630|00:00|0.00000||||||||||||||.00011|.00006
RD|I|40|001|9009|88103|1|7|105|800|20250703|00:00|-0.00001||||||||||||||.00012|.00007
RD|I|40|001|9009|88103|1|7|105|800|20250706|00:00|0.00021||||||||||||||.00012|.00009
RD|I|40|001|9009|88103|1|7|105|800|20250709|00:00|0.00000||||||||||||||.00012|.00007
RD|I|40|001|9009|88103|1|7|105|800|20250712|00:00|0.00000||||||||||||||.00012|.00007
RD|I|40|001|9009|88103|1|7|105|800|20250715|00:00|-0.00002||||||||||||||.00012|.00007
RD|I|40|001|9009|88103|1|7|105|800|20250718|00:00|0.00053||||||||||||||.00012|.00015
RD|I|40|001|9009|88103|1|7|105|800|20250721|00:00|-0.00001||||||||||||||.00012|.00007
RD|I|40|001|9009|88103|1|7|105|800|20250724|00:00|-0.00002||||||||||||||.00012|.00007
RD|I|40|001|9009|88103|1|7|105|800|20250727|00:00|-0.00001||||||||||||||.00012|.00007
RD|I|40|001|9009|88103|1|7|105|800|20250730|00:00|-0.00001||||||||||||||.00011|.00006
RD|I|40|001|9009|88103|1|7|105|800|20250802|00:00|0.00043||||||||||||||.00011|.00012
RD|I|40|001|9009|88103|1|7|105|800|20250805|00:00|0.00043||||||||||||||.00011|.00013
RD|I|40|001|9009|88103|1|7|105|800|20250808|00:00|-0.00001||||||||||||||.00011|.00007
RD|I|40|001|9009|88103|1|7|105|800|20250811|00:00|-0.00002||||Y||||||||||.00013|.00008
RD|I|40|001|9009|88103|1|7|105|800|20250814|00:00||AN||||||||||||||
RD|I|40|001|9009|88103|1|7|105|800|20250817|00:00|-0.00002||||||||||||||.00011|.00007
RD|I|40|001|9009|88103|1|7|105|800|20250820|00:00|-0.00001||||||||||||||.00011|.00006
RD|I|40|001|9009|88103|1|7|105|800|20250823|00:00|0.00021||||||||||||||.00011|.00008
RD|I|40|001|9009|88103|1|7|105|800|20250826|00:00|-0.00002||||||||||||||.00011|.00007
RD|I|40|001|9009|88103|1|7|105|800|20250829|00:00|-0.00001||||||||||||||.00011|.00007
RD|I|40|001|9009|88103|1|7|105|800|20250901|00:00|0.00000||||||||||||||.00011|.00006
RD|I|40|001|9009|88103|1|7|105|800|20250904|00:00|0.00000||||||||||||||.00011|.00006
RD|I|40|001|9009|88103|1|7|105|800|20250907|00:00|0.00000||||||||||||||.00011|.00006
RD|I|40|001|9009|88103|1|7|105|800|20250910|00:00|0.00000||||||||||||||.00011|.00006
RD|I|40|001|9009|88103|1|7|105|800|20250913|00:00|0.00000||||||||||||||.00011|.00006
RD|I|40|001|9009|88103|1|7|105|800|20250916|00:00|0.00000||||||||||||||.00011|.00007
RD|I|40|001|9009|88103|1|7|105|800|20250919|00:00|0.00000||||||||||||||.00011|.00006
RD|I|40|001|9009|88103|1|7|105|800|20250922|00:00|0.00000||||||||||||||.00011|.00006
RD|I|40|001|9009|88103|1|7|105|800|20250925|00:00|0.00000||||||||||||||.00011|.00006
RD|I|40|001|9009|88103|1|7|105|800|20250928|00:00|0.00000||||||||||||||.00011|.00006
RD|I|40|001|9009|88112|1|7|105|800|20250101|00:00|0.00005||||||||||||||.00011|.00007
RD|I|40|001|9009|88112|1|7|105|800|20250104|00:00|0.00006||||||||||||||.00011|.00007
RD|I|40|001|9009|88112|1|7|105|800|20250107|00:00|0.00011||||||||||||||.00011|.00007
RD|I|40|001|9009|88112|1|7|105|800|20250110|00:00|0.00020||||||||||||||.00011|.00007
RD|I|40|001|9009|88112|1|7|105|800|20250113|00:00|0.00014||||||||||||||.00011|.00007
RD|I|40|001|9009|88112|1|7|105|800|20250116|00:00|0.00021||||||||||||||.00011|.00007
RD|I|40|001|9009|88112|1|7|105|800|20250119|00:00|0.00006||||||||||||||.00011|.00007
RD|I|40|001|9009|88112|1|7|105|800|20250122|00:00|0.00016||||||||||||||.00011|.00007
RD|I|40|001|9009|88112|1|7|105|800|20250125|00:00|0.00021||||||||||||||.00011|.00007
RD|I|40|001|9009|88112|1|7|105|800|20250128|00:00|0.00028||||||||||||||.00011|.00007
RD|I|40|001|9009|88112|1|7|105|800|20250131|00:00|0.00020||||||||||||||.00011|.00007
RD|I|40|001|9009|88112|1|7|105|800|20250203|00:00|0.00017||||||||||||||.00011|.00007
RD|I|40|001|9009|88112|1|7|105|800|20250206|00:00|0.00009||||||||||||||.00011|.00007
RD|I|40|001|9009|88112|1|7|105|800|20250209|00:00|0.00003||||||||||||||.00011|.00007
RD|I|40|001|9009|88112|1|7|105|800|20250212|00:00|0.00010||||||||||||||.00013|.00008
RD|I|40|001|9009|88112|1|7|105|800|20250215|00:00|0.00005||||||||||||||.00012|.00008
RD|I|40|001|9009|88112|1|7|105|800|20250218|00:00|0.00023||||||||||||||.00013|.00008
RD|I|40|001|9009|88112|1|7|105|800|20250221|00:00|0.00008||||||||||||||.00013|.00008
RD|I|40|001|9009|88112|1|7|105|800|20250224|00:00|0.00013||||||||||||||.00012|.00008
RD|I|40|001|9009|88112|1|7|105|800|20250227|00:00|0.00004||||||||||||||.00012|.00008
RD|I|40|001|9009|88112|1|7|105|800|20250302|00:00|0.00009||||||||||||||.00013|.00008
RD|I|40|001|9009|88112|1|7|105|800|20250305|00:00|0.00017||||||||||||||.00013|.00008
RD|I|40|001|9009|88112|1|7|105|800|20250308|00:00|0.00022||||||||||||||.00013|.00008
RD|I|40|001|9009|88112|1|7|105|800|20250311|00:00|0.00022||||||||||||||.00013|.00008
RD|I|40|001|9009|88112|1|7|105|800|20250314|00:00|0.00215||||||||||||||.00013|.00027
RD|I|40|001|9009|88112|1|7|105|800|20250317|00:00|0.00043||||||||||||||.00013|.00009
RD|I|40|001|9009|88112|1|7|105|800|20250320|00:00|0.00018||||||||||||||.00013|.00008
RD|I|40|001|9009|88112|1|7|105|800|20250323|00:00|0.00026||||||||||||||.00013|.00008
RD|I|40|001|9009|88112|1|7|105|800|20250326|00:00|0.00024||||||||||||||.00013|.00008
RD|I|40|001|9009|88112|1|7|105|800|20250329|00:00|0.00006||||||||||||||.00013|.00008
RD|I|40|001|9009|88112|1|7|105|800|20250401|00:00|0.00046||||||||||||||.00011|.00009
RD|I|40|001|9009|88112|1|7|105|800|20250404|00:00|0.00007||||||||||||||.00011|.00007
RD|I|40|001|9009|88112|1|7|105|800|20250407|00:00|0.00011||||||||||||||.00011|.00007
RD|I|40|001|9009|88112|1|7|105|800|20250410|00:00|0.00032||||||||||||||.00011|.00008
RD|I|40|001|9009|88112|1|7|105|800|20250413|00:00|0.00031||||||||||||||.00011|.00007
RD|I|40|001|9009|88112|1|7|105|800|20250416|00:00|0.00035||||||||||||||.00011|.00008
RD|I|40|001|9009|88112|1|7|105|800|20250419|00:00|0.00001||||||||||||||.00011|.00007
RD|I|40|001|9009|88112|1|7|105|800|20250422|00:00|0.00002||||||||||||||.00011|.00007
RD|I|40|001|9009|88112|1|7|105|800|20250425|00:00|0.00013||||||||||||||.00011|.00007
RD|I|40|001|9009|88112|1|7|105|800|20250428|00:00|0.00004||||||||||||||.00011|.00007
RD|I|40|001|9009|88112|1|7|105|800|20250501|00:00|0.00007||||||||||||||.00011|.00007
RD|I|40|001|9009|88112|1|7|105|800|20250504|00:00|0.00008||||||||||||||.00011|.00007
RD|I|40|001|9009|88112|1|7|105|800|20250507|00:00|0.00003||||||||||||||.00011|.00007
RD|I|40|001|9009|88112|1|7|105|800|20250510|00:00|0.00035||||||||||||||.00011|.00008
RD|I|40|001|9009|88112|1|7|105|800|20250513|00:00|0.00020||||||||||||||.00011|.00007
RD|I|40|001|9009|88112|1|7|105|800|20250516|00:00|0.00044||||||||||||||.00011|.00008
RD|I|40|001|9009|88112|1|7|105|800|20250519|00:00||AV||||||||||||||
RD|I|40|001|9009|88112|1|7|105|800|20250522|00:00||AV||||||||||||||
RD|I|40|001|9009|88112|1|7|105|800|20250525|00:00|0.00006||||||||||||||.00011|.00007
RD|I|40|001|9009|88112|1|7|105|800|20250528|00:00|0.00006||||||||||||||.00011|.00007
RD|I|40|001|9009|88112|1|7|105|800|20250531|00:00|0.00006||||||||||||||.00011|.00007
RD|I|40|001|9009|88112|1|7|105|800|20250603|00:00|0.00019||||||||||||||.00011|.00007
RD|I|40|001|9009|88112|1|7|105|800|20250606|00:00|0.00014||||||||||||||.00011|.00007
RD|I|40|001|9009|88112|1|7|105|800|20250609|00:00|-0.00006||||||||||||||.00011|.00007
RD|I|40|001|9009|88112|1|7|105|800|20250612|00:00|-0.00001||||||||||||||.00011|.00006
RD|I|40|001|9009|88112|1|7|105|800|20250615|00:00|0.00010||||||||||||||.00011|.00007
RD|I|40|001|9009|88112|1|7|105|800|20250618|00:00|0.00010||||||||||||||.00011|.00007
RD|I|40|001|9009|88112|1|7|105|800|20250621|00:00|0.00040||||||||||||||.00011|.00008
RD|I|40|001|9009|88112|1|7|105|800|20250624|00:00|0.00021||||||||||||||.00011|.00007
RD|I|40|001|9009|88112|1|7|105|800|20250627|00:00|0.00010||||||||||||||.00011|.00007
RD|I|40|001|9009|88112|1|7|105|800|20250630|00:00|0.00013||||||||||||||.00011|.00007
RD|I|40|001|9009|88112|1|7|105|800|20250703|00:00|0.00050||||||||||||||.00011|.00009
RD|I|40|001|9009|88112|1|7|105|800|20250706|00:00|0.00097||||||||||||||.00011|.00013
RD|I|40|001|9009|88112|1|7|105|800|20250709|00:00|0.00017||||||||||||||.00011|.00007
RD|I|40|001|9009|88112|1|7|105|800|20250712|00:00|0.00011||||||||||||||.00011|.00007
RD|I|40|001|9009|88112|1|7|105|800|20250715|00:00|0.00008||||||||||||||.00011|.00007
RD|I|40|001|9009|88112|1|7|105|800|20250718|00:00|0.00091||||||||||||||.00011|.00013
RD|I|40|001|9009|88112|1|7|105|800|20250721|00:00|0.00045||||||||||||||.00011|.00008
RD|I|40|001|9009|88112|1|7|105|800|20250724|00:00|0.00020||||||||||||||.00011|.00007
RD|I|40|001|9009|88112|1|7|105|800|20250727|00:00|0.00005||||||||||||||.00011|.00007
RD|I|40|001|9009|88112|1|7|105|800|20250730|00:00|0.00084||||||||||||||.00011|.00012
RD|I|40|001|9009|88112|1|7|105|800|20250802|00:00|0.00001||||||||||||||.00011|.00006
RD|I|40|001|9009|88112|1|7|105|800|20250805|00:00|0.00040||||||||||||||.00011|.00008
RD|I|40|001|9009|88112|1|7|105|800|20250808|00:00|0.00291||||||||||||||.00011|.00036
RD|I|40|001|9009|88112|1|7|105|800|20250811|00:00|0.00014||||Y||||||||||.00013|.00008
RD|I|40|001|9009|88112|1|7|105|800|20250814|00:00||AN||||||||||||||
RD|I|40|001|9009|88112|1|7|105|800|20250817|00:00|0.00022||||||||||||||.00011|.00007
RD|I|40|001|9009|88112|1|7|105|800|20250820|00:00|0.00003||||||||||||||.00011|.00007
RD|I|40|001|9009|88112|1|7|105|800|20250823|00:00|0.00016||||||||||||||.00011|.00007
RD|I|40|001|9009|88112|1|7|105|800|20250826|00:00|0.00003||||||||||||||.00011|.00007
RD|I|40|001|9009|88112|1|7|105|800|20250829|00:00|0.00000||||||||||||||.00011|.00006
RD|I|40|001|9009|88112|1|7|105|800|20250901|00:00|0.00011||||||||||||||.00011|.00007
RD|I|40|001|9009|88112|1|7|105|800|20250904|00:00|0.00022||||||||||||||.00011|.00007
RD|I|40|001|9009|88112|1|7|105|800|20250907|00:00|0.00003||||||||||||||.00011|.00007
RD|I|40|001|9009|88112|1|7|105|800|20250910|00:00|0.00061||||||||||||||.00011|.0001
RD|I|40|001|9009|88112|1|7|105|800|20250913|00:00|0.00037||||||||||||||.00011|.00008
RD|I|40|001|9009|88112|1|7|105|800|20250916|00:00|0.01101||||||||||||||.00011|.00132
RD|I|40|001|9009|88112|1|7|105|800|20250919|00:00|0.00007||||||||||||||.00011|.00007
RD|I|40|001|9009|88112|1|7|105|800|20250922|00:00|-0.00007||||||||||||||.00011|.00007
RD|I|40|001|9009|88112|1|7|105|800|20250925|00:00|0.00026||||||||||||||.00011|.00007
RD|I|40|001|9009|88112|1|7|105|800|20250928|00:00|-0.00002||||||||||||||.00011|.00006
RD|I|40|001|9009|88128|1|7|105|800|20250101|00:00|0.00026||||||||||||||.00062|.00038
RD|I|40|001|9009|88128|1|7|105|800|20250104|00:00|0.00014||||||||||||||.00062|.00038
RD|I|40|001|9009|88128|1|7|105|800|20250107|00:00|0.00097||||||||||||||.00063|.0004
RD|I|40|001|9009|88128|1|7|105|800|20250110|00:00|0.00131||||||||||||||.00062|.00042
RD|I|40|001|9009|88128|1|7|105|800|20250113|00:00|0.00036||||||||||||||.00062|.00038
RD|I|40|001|9009|88128|1|7|105|800|20250116|00:00|0.00038||||||||||||||.00062|.00038
RD|I|40|001|9009|88128|1|7|105|800|20250119|00:00|-0.00032||||||||||||||.00062|.00038
RD|I|40|001|9009|88128|1|7|105|800|20250122|00:00|0.00075||||||||||||||.00062|.00039
RD|I|40|001|9009|88128|1|7|105|800|20250125|00:00|0.00126||||||||||||||.00062|.00041
RD|I|40|001|9009|88128|1|7|105|800|20250128|00:00|0.00062||||||||||||||.00063|.00039
RD|I|40|001|9009|88128|1|7|105|800|20250131|00:00|0.00150||||||||||||||.00062|.00043
RD|I|40|001|9009|88128|1|7|105|800|20250203|00:00|0.00004||||||||||||||.00068|.00041
RD|I|40|001|9009|88128|1|7|105|800|20250206|00:00|0.00097||||||||||||||.00068|.00043
RD|I|40|001|9009|88128|1|7|105|800|20250209|00:00|0.00164||||||||||||||.00068|.00047
RD|I|40|001|9009|88128|1|7|105|800|20250212|00:00|0.00047||||||||||||||.00054|.00033
RD|I|40|001|9009|88128|1|7|105|800|20250215|00:00|0.00149||||||||||||||.00053|.00038
RD|I|40|001|9009|88128|1|7|105|800|20250218|00:00|0.00072||||||||||||||.00053|.00034
RD|I|40|001|9009|88128|1|7|105|800|20250221|00:00|0.00038||||||||||||||.00053|.00033
RD|I|40|001|9009|88128|1|7|105|800|20250224|00:00|0.00204||||||||||||||.00053|.00042
RD|I|40|001|9009|88128|1|7|105|800|20250227|00:00|0.00071||||||||||||||.00053|.00034
RD|I|40|001|9009|88128|1|7|105|800|20250302|00:00|-0.00012||||||||||||||.00053|.00033
RD|I|40|001|9009|88128|1|7|105|800|20250305|00:00|-0.00006||||||||||||||.00053|.00032
RD|I|40|001|9009|88128|1|7|105|800|20250308|00:00|0.00179||||||||||||||.00053|.0004
RD|I|40|001|9009|88128|1|7|105|800|20250311|00:00|0.00101||||||||||||||.00054|.00035
RD|I|40|001|9009|88128|1|7|105|800|20250314|00:00|0.00312||||||||||||||.00053|.00052
RD|I|40|001|9009|88128|1|7|105|800|20250317|00:00|0.00093||||||||||||||.00054|.00035
RD|I|40|001|9009|88128|1|7|105|800|20250320|00:00|0.00045||||||||||||||.00053|.00033
RD|I|40|001|9009|88128|1|7|105|800|20250323|00:00|0.00121||||||||||||||.00053|.00036
RD|I|40|001|9009|88128|1|7|105|800|20250326|00:00|0.00094||||||||||||||.00053|.00035
RD|I|40|001|9009|88128|1|7|105|800|20250329|00:00|0.00060||||||||||||||.00053|.00033
RD|I|40|001|9009|88128|1|7|105|800|20250401|00:00|0.00077||||||||||||||.00057|.00036
RD|I|40|001|9009|88128|1|7|105|800|20250404|00:00|0.00033||||||||||||||.00057|.00035
RD|I|40|001|9009|88128|1|7|105|800|20250407|00:00|0.00086||||||||||||||.00056|.00036
RD|I|40|001|9009|88128|1|7|105|800|20250410|00:00|0.00059||||||||||||||.00056|.00035
RD|I|40|001|9009|88128|1|7|105|800|20250413|00:00|0.00158||||||||||||||.00056|.0004
RD|I|40|001|9009|88128|1|7|105|800|20250416|00:00|0.00013||||||||||||||.00056|.00034
RD|I|40|001|9009|88128|1|7|105|800|20250419|00:00|0.00092||||||||||||||.00057|.00037
RD|I|40|001|9009|88128|1|7|105|800|20250422|00:00|0.00041||||||||||||||.00057|.00035
RD|I|40|001|9009|88128|1|7|105|800|20250425|00:00|0.00084||||||||||||||.00056|.00036
RD|I|40|001|9009|88128|1|7|105|800|20250428|00:00|0.00038||||||||||||||.00056|.00035
RD|I|40|001|9009|88128|1|7|105|800|20250501|00:00|0.00021||||||||||||||.00054|.00033
RD|I|40|001|9009|88128|1|7|105|800|20250504|00:00|0.00107||||||||||||||.00054|.00036
RD|I|40|001|9009|88128|1|7|105|800|20250507|00:00|0.00125||||||||||||||.00054|.00037
RD|I|40|001|9009|88128|1|7|105|800|20250510|00:00|0.00106||||||||||||||.00054|.00036
RD|I|40|001|9009|88128|1|7|105|800|20250513|00:00|0.00190||||||||||||||.00054|.00041
RD|I|40|001|9009|88128|1|7|105|800|20250516|00:00|0.00107||||||||||||||.00054|.00036
RD|I|40|001|9009|88128|1|7|105|800|20250519|00:00||AV||||||||||||||
RD|I|40|001|9009|88128|1|7|105|800|20250522|00:00||AV||||||||||||||
RD|I|40|001|9009|88128|1|7|105|800|20250525|00:00|0.00128||||||||||||||.00054|.00037
RD|I|40|001|9009|88128|1|7|105|800|20250528|00:00|0.00029||||||||||||||.00054|.00033
RD|I|40|001|9009|88128|1|7|105|800|20250531|00:00|0.00272||||||||||||||.00054|.00048
RD|I|40|001|9009|88128|1|7|105|800|20250603|00:00|0.00074||||||||||||||.00054|.00034
RD|I|40|001|9009|88128|1|7|105|800|20250606|00:00|0.00072||||||||||||||.00054|.00034
RD|I|40|001|9009|88128|1|7|105|800|20250609|00:00|0.00064||||||||||||||.00053|.00034
RD|I|40|001|9009|88128|1|7|105|800|20250612|00:00|0.00085||||||||||||||.00053|.00034
RD|I|40|001|9009|88128|1|7|105|800|20250615|00:00|0.00051||||||||||||||.00053|.00033
RD|I|40|001|9009|88128|1|7|105|800|20250618|00:00|0.00053||||||||||||||.00053|.00033
RD|I|40|001|9009|88128|1|7|105|800|20250621|00:00|0.00141||||||||||||||.00053|.00037
RD|I|40|001|9009|88128|1|7|105|800|20250624|00:00|0.00041||||||||||||||.00054|.00033
RD|I|40|001|9009|88128|1|7|105|800|20250627|00:00|0.00023||||||||||||||.00054|.00033
RD|I|40|001|9009|88128|1|7|105|800|20250630|00:00|-0.00005||||||||||||||.00053|.00032
RD|I|40|001|9009|88128|1|7|105|800|20250703|00:00|0.00040||||||||||||||.00053|.00033
RD|I|40|001|9009|88128|1|7|105|800|20250706|00:00|0.00126||||||||||||||.00053|.00036
RD|I|40|001|9009|88128|1|7|105|800|20250709|00:00|-0.00027||||||||||||||.00053|.00033
RD|I|40|001|9009|88128|1|7|105|800|20250712|00:00|0.00003||||||||||||||.00053|.00032
RD|I|40|001|9009|88128|1|7|105|800|20250715|00:00|0.00150||||||||||||||.00054|.00038
RD|I|40|001|9009|88128|1|7|105|800|20250718|00:00|0.00306||||||||||||||.00053|.00051
RD|I|40|001|9009|88128|1|7|105|800|20250721|00:00|0.00060||||||||||||||.00053|.00033
RD|I|40|001|9009|88128|1|7|105|800|20250724|00:00|0.00142||||||||||||||.00053|.00037
RD|I|40|001|9009|88128|1|7|105|800|20250727|00:00|0.00067||||||||||||||.00053|.00034
RD|I|40|001|9009|88128|1|7|105|800|20250730|00:00|-0.00022||||||||||||||.00053|.00033
RD|I|40|001|9009|88128|1|7|105|800|20250802|00:00|0.00133||||||||||||||.00053|.00037
RD|I|40|001|9009|88128|1|7|105|800|20250805|00:00|0.00081||||||||||||||.00054|.00034
RD|I|40|001|9009|88128|1|7|105|800|20250808|00:00|0.00009||||||||||||||.00054|.00033
RD|I|40|001|9009|88128|1|7|105|800|20250811|00:00|0.00043||||Y||||||||||.00064|.00039
RD|I|40|001|9009|88128|1|7|105|800|20250814|00:00||AN||||||||||||||
RD|I|40|001|9009|88128|1|7|105|800|20250817|00:00|0.00050||||||||||||||.00053|.00033
RD|I|40|001|9009|88128|1|7|105|800|20250820|00:00|-0.00002||||||||||||||.00053|.00032
RD|I|40|001|9009|88128|1|7|105|800|20250823|00:00|0.00193||||||||||||||.00053|.00041
RD|I|40|001|9009|88128|1|7|105|800|20250826|00:00|0.00096||||||||||||||.00054|.00035
RD|I|40|001|9009|88128|1|7|105|800|20250829|00:00|0.00028||||||||||||||.00053|.00033
RD|I|40|001|9009|88128|1|7|105|800|20250901|00:00|0.00070||||||||||||||.00053|.00034
