# RD|Action Code|State Code|County Code|Site ID|Parameter|POC|Sample Duration|Unit|Method|Date|Start Time|Sample Value|Null Data Code|Sampling Frequency|Monitor Protocol (MP) ID|Qualifier - 1|Qualifier - 2|Qualifier - 3|Qualifier - 4|Qualifier - 5|Qualifier - 6|Qualifier - 7|Qualifier - 8|Qualifier - 9|Qualifier - 10|Alternate Method Detectable Limit|Uncertainty
# RC|Action Code|State Code|County Code|Site ID|Parameter|POC|Unit|Method|Year|Period|Number of Samples|Composite Type|Sample Value|Monitor Protocol (MP) ID|Qualifier - 1|Qualifier - 2|Qualifier - 3|Qualifier - 4|Qualifier - 5|Qualifier - 6|Qualifier - 7|Qualifier - 8|Qualifier - 9|Qualifier - 10|Alternate Method Detectable Limit|Uncertainty
RD|I|40|001|9009|88103|1|7|105|800|20210630|00:00|0.00000||||||||||||||.00022|.00013
RD|I|40|001|9009|88103|1|7|105|800|20210703|00:00|0.00000||||||||||||||.00022|.00013
RD|I|40|001|9009|88103|1|7|105|800|20210706|00:00|0.00000||||||||||||||.00022|.00013
RD|I|40|001|9009|88103|1|7|105|800|20210709|00:00|0.00000||||||||||||||.00022|.00013
RD|I|40|001|9009|88103|1|7|105|800|20210712|00:00|0.00001||||||||||||||.00022|.00013
RD|I|40|001|9009|88103|1|7|105|800|20210715|00:00|0.00000||||||||||||||.00022|.00013
RD|I|40|001|9009|88103|1|7|105|800|20210718|00:00|0.00000||||||||||||||.00021|.00013
RD|I|40|001|9009|88103|1|7|105|800|20210721|00:00||AJ||||||||||||||
RD|I|40|001|9009|88103|1|7|105|800|20210724|00:00|0.00000||||||||||||||.00022|.00013
RD|I|40|001|9009|88103|1|7|105|800|20210727|00:00|0.00000||||||||||||||.00022|.00013
RD|I|40|001|9009|88103|1|7|105|800|20210730|00:00|0.00000||||||||||||||.00022|.00013
RD|I|40|001|9009|88103|1|7|105|800|20210802|00:00|0.00000||||W||||||||||.00025|.00015
RD|I|40|001|9009|88103|1|7|105|800|20210805|00:00||AJ||||||||||||||
RD|I|40|001|9009|88103|1|7|105|800|20210808|00:00|0.00000||||||||||||||.00022|.00013
RD|I|40|001|9009|88103|1|7|105|800|20210811|00:00|0.00012||||||||||||||.00022|.00013
RD|I|40|001|9009|88103|1|7|105|800|20210814|00:00|0.00000||||||||||||||.00021|.00013
RD|I|40|001|9009|88103|1|7|105|800|20210817|00:00|0.00038||||||||||||||.00022|.00016
RD|I|40|001|9009|88103|1|7|105|800|20210820|00:00|0.00004||||||||||||||.00022|.00013
RD|I|40|001|9009|88103|1|7|105|800|20210823|00:00|0.00000||||||||||||||.00022|.00013
RD|I|40|001|9009|88103|1|7|105|800|20210826|00:00|0.00000||||||||||||||.00022|.00013
RD|I|40|001|9009|88103|1|7|105|800|20210829|00:00|0.00000||||||||||||||.00022|.00013
RD|I|40|001|9009|88103|1|7|105|800|20210901|00:00|0.00000||||||||||||||.00022|.00013
RD|I|40|001|9009|88103|1|7|105|800|20210904|00:00|0.00000||||||||||||||.00022|.00013
RD|I|40|001|9009|88103|1|7|105|800|20210907|00:00|0.00000||||||||||||||.00022|.00013
RD|I|40|001|9009|88103|1|7|105|800|20210910|00:00|0.00003||||||||||||||.00022|.00013
RD|I|40|001|9009|88103|1|7|105|800|20210913|00:00|0.00000||||||||||||||.00022|.00013
RD|I|40|001|9009|88103|1|7|105|800|20210916|00:00|0.00008||||||||||||||.00022|.00013
RD|I|40|001|9009|88103|1|7|105|800|20210919|00:00|0.00000||||||||||||||.00022|.00013
RD|I|40|001|9009|88103|1|7|105|800|20210922|00:00|0.00000||||||||||||||.00022|.00013
RD|I|40|001|9009|88103|1|7|105|800|20210925|00:00|0.00016||||||||||||||.00022|.00014
RD|I|40|001|9009|88103|1|7|105|800|20210928|00:00|0.00000||||||||||||||.00022|.00013
RD|I|40|001|9009|88103|1|7|105|800|20211001|00:00|0.00000||||||||||||||.00022|.00013
RD|I|40|001|9009|88103|1|7|105|800|20211004|00:00|0.00000||||||||||||||.00022|.00013
RD|I|40|001|9009|88103|1|7|105|800|20211007|00:00|0.00000||||||||||||||.00022|.00013
RD|I|40|001|9009|88103|1|7|105|800|20211010|00:00|0.00000||||||||||||||.00022|.00013
RD|I|40|001|9009|88103|1|7|105|800|20211013|00:00||AF||||||||||||||
RD|I|40|001|9009|88103|1|7|105|800|20211016|00:00|0.00040||||||||||||||.00022|.00017
RD|I|40|001|9009|88103|1|7|105|800|20211019|00:00|0.00000||||||||||||||.00022|.00013
RD|I|40|001|9009|88103|1|7|105|800|20211022|00:00|0.00000||||||||||||||.00022|.00013
RD|I|40|001|9009|88103|1|7|105|800|20211025|00:00|0.00000||||||||||||||.00022|.00013
RD|I|40|001|9009|88103|1|7|105|800|20211028|00:00|0.00000||||||||||||||.00022|.00014
RD|I|40|001|9009|88103|1|7|105|800|20211031|00:00|0.00032||||||||||||||.00022|.00016
RD|I|40|001|9009|88103|1|7|105|800|20211103|00:00|0.00000||||||||||||||.00022|.00013
RD|I|40|001|9009|88103|1|7|105|800|20211106|00:00|0.00000||||||||||||||.00022|.00013
RD|I|40|001|9009|88103|1|7|105|800|20211109|00:00|0.00022||||||||||||||.00023|.00015
RD|I|40|001|9009|88103|1|7|105|800|20211112|00:00|0.00000||||||||||||||.00022|.00013
RD|I|40|001|9009|88103|1|7|105|800|20211115|00:00|0.00027||||||||||||||.00022|.00015
RD|I|40|001|9009|88103|1|7|105|800|20211118|00:00|0.00000||||||||||||||.00022|.00013
RD|I|40|001|9009|88103|1|7|105|800|20211121|00:00|0.00015||||||||||||||.00022|.00014
RD|I|40|001|9009|88103|1|7|105|800|20211124|00:00|0.00000||||||||||||||.00022|.00013
RD|I|40|001|9009|88103|1|7|105|800|20211127|00:00|0.00000||||||||||||||.00022|.00014
RD|I|40|001|9009|88103|1|7|105|800|20211130|00:00|0.00000||||||||||||||.00022|.00014
RD|I|40|001|9009|88103|1|7|105|800|20211203|00:00|0.00000||||||||||||||.00022|.00013
RD|I|40|001|9009|88103|1|7|105|800|20211206|00:00|0.00000||||||||||||||.00022|.00013
RD|I|40|001|9009|88103|1|7|105|800|20211209|00:00|0.00029||||||||||||||.00022|.00015
RD|I|40|001|9009|88103|1|7|105|800|20211212|00:00|0.00000||||||||||||||.00022|.00014
RD|I|40|001|9009|88103|1|7|105|800|20211215|00:00|0.00000||||||||||||||.00022|.00013
RD|I|40|001|9009|88103|1|7|105|800|20211218|00:00|0.00006||||||||||||||.00022|.00014
RD|I|40|001|9009|88103|1|7|105|800|20211221|00:00|0.00097||||||||||||||.00025|.00028
RD|I|40|001|9009|88103|1|7|105|800|20211224|00:00|0.00000||||||||||||||.00022|.00013
RD|I|40|001|9009|88103|1|7|105|800|20211227|00:00|0.00000||||||||||||||.00022|.00014
RD|I|40|001|9009|88103|1|7|105|800|20211230|00:00|0.00000||||||||||||||.00022|.00014
RD|I|40|001|9009|88112|1|7|105|800|20210101|00:00|0.00006||||||||||||||.00015|.00009
RD|I|40|001|9009|88112|1|7|105|800|20210104|00:00|0.00015||||||||||||||.00015|.0001
RD|I|40|001|9009|88112|1|7|105|800|20210107|00:00|0.00008||||||||||||||.00015|.00009
RD|I|40|001|9009|88112|1|7|105|800|20210110|00:00|0.00010||||||||||||||.00016|.0001
RD|I|40|001|9009|88112|1|7|105|800|20210113|00:00|0.00021||||||||||||||.00015|.0001
RD|I|40|001|9009|88112|1|7|105|800|20210116|00:00|0.00002||||||||||||||.00015|.00009
RD|I|40|001|9009|88112|1|7|105|800|20210119|00:00|0.00012||||||||||||||.00015|.00009
RD|I|40|001|9009|88112|1|7|105|800|20210122|00:00|0.00017||||||||||||||.00016|.0001
RD|I|40|001|9009|88112|1|7|105|800|20210125|00:00|0.00001||||||||||||||.00015|.00009
RD|I|40|001|9009|88112|1|7|105|800|20210128|00:00|0.00005||||||||||||||.00015|.00009
RD|I|40|001|9009|88112|1|7|105|800|20210131|00:00|0.00014||||||||||||||.00015|.0001
RD|I|40|001|9009|88112|1|7|105|800|20210203|00:00|0.00017||||||||||||||.00018|.00011
RD|I|40|001|9009|88112|1|7|105|800|20210206|00:00|0.00006||||||||||||||.00018|.00011
RD|I|40|001|9009|88112|1|7|105|800|20210209|00:00|0.00001||||||||||||||.00019|.00011
RD|I|40|001|9009|88112|1|7|105|800|20210212|00:00|0.00018||||||||||||||.00019|.00012
RD|I|40|001|9009|88112|1|7|105|800|20210215|00:00|0.00004||||||||||||||.00019|.00011
RD|I|40|001|9009|88112|1|7|105|800|20210218|00:00||AF||||||||||||||
RD|I|40|001|9009|88112|1|7|105|800|20210221|00:00|0.00015||||||||||||||.00018|.00011
RD|I|40|001|9009|88112|1|7|105|800|20210224|00:00||AF||||||||||||||
RD|I|40|001|9009|88112|1|7|105|800|20210227|00:00|0.00000||||||||||||||.00018|.00011
RD|I|40|001|9009|88112|1|7|105|800|20210302|00:00|0.00007||||||||||||||.00022|.00013
RD|I|40|001|9009|88112|1|7|105|800|20210305|00:00|0.00016||||||||||||||.00022|.00013
RD|I|40|001|9009|88112|1|7|105|800|20210308|00:00|0.00037||||||||||||||.00022|.00015
RD|I|40|001|9009|88112|1|7|105|800|20210311|00:00|0.00014||||||||||||||.00021|.00013
RD|I|40|001|9009|88112|1|7|105|800|20210314|00:00|0.00008||||||||||||||.00022|.00013
RD|I|40|001|9009|88112|1|7|105|800|20210317|00:00|0.00010||||||||||||||.00022|.00013
RD|I|40|001|9009|88112|1|7|105|800|20210320|00:00|0.00017||||||||||||||.00022|.00013
RD|I|40|001|9009|88112|1|7|105|800|20210323|00:00|0.00029||||||||||||||.00022|.00014
RD|I|40|001|9009|88112|1|7|105|800|20210326|00:00|0.00016||||||||||||||.00021|.00013
RD|I|40|001|9009|88112|1|7|105|800|20210329|00:00|0.00011||||||||||||||.00022|.00013
RD|I|40|001|9009|88112|1|7|105|800|20210401|00:00|0.00017||||||||||||||.00026|.00016
RD|I|40|001|9009|88112|1|7|105|800|20210404|00:00|0.00040||||||||||||||.00026|.00017
RD|I|40|001|9009|88112|1|7|105|800|20210407|00:00|-0.00008||||||||||||||.00026|.00016
RD|I|40|001|9009|88112|1|7|105|800|20210410|00:00|0.00003||||||||||||||.00026|.00016
RD|I|40|001|9009|88112|1|7|105|800|20210413|00:00|0.00002||||||||||||||.00026|.00016
RD|I|40|001|9009|88112|1|7|105|800|20210416|00:00|0.00001||||||||||||||.00026|.00016
RD|I|40|001|9009|88112|1|7|105|800|20210419|00:00|0.00007||||||||||||||.00026|.00016
RD|I|40|001|9009|88112|1|7|105|800|20210422|00:00|0.00044||||||||||||||.00026|.00017
RD|I|40|001|9009|88112|1|7|105|800|20210425|00:00|0.00005||||||||||||||.00026|.00016
RD|I|40|001|9009|88112|1|7|105|800|20210428|00:00|0.00011||||||||||||||.00026|.00016
RD|I|40|001|9009|88112|1|7|105|800|20210501|00:00|0.00003||||||||||||||.00023|.00014
RD|I|40|001|9009|88112|1|7|105|800|20210504|00:00|0.00006||||||||||||||.00023|.00014
RD|I|40|001|9009|88112|1|7|105|800|20210507|00:00|0.00009||||||||||||||.00023|.00014
RD|I|40|001|9009|88112|1|7|105|800|20210510|00:00|0.00000||||||||||||||.00023|.00014
RD|I|40|001|9009|88112|1|7|105|800|20210513|00:00|0.00033||||||||||||||.00023|.00015
RD|I|40|001|9009|88112|1|7|105|800|20210516|00:00|0.00017||||||||||||||.00023|.00014
RD|I|40|001|9009|88112|1|7|105|800|20210519|00:00|0.00007||||||||||||||.00011|.00007
RD|I|40|001|9009|88112|1|7|105|800|20210522|00:00|0.00005||||||||||||||.00011|.00007
RD|I|40|001|9009|88112|1|7|105|800|20210525|00:00|0.00004||||||||||||||.00011|.00007
RD|I|40|001|9009|88112|1|7|105|800|20210528|00:00|0.00006||||||||||||||.00011|.00007
RD|I|40|001|9009|88112|1|7|105|800|20210531|00:00|0.00007||||||||||||||.00011|.00007
RD|I|40|001|9009|88112|1|7|105|800|20210603|00:00|0.00006||||||||||||||.00011|.00007
RD|I|40|001|9009|88112|1|7|105|800|20210606|00:00|0.00001||||||||||||||.00011|.00007
RD|I|40|001|9009|88112|1|7|105|800|20210609|00:00|0.00008||||||||||||||.00011|.00007
RD|I|40|001|9009|88112|1|7|105|800|20210612|00:00|0.00003||||||||||||||.00011|.00007
RD|I|40|001|9009|88112|1|7|105|800|20210615|00:00|0.00027||||||||||||||.00011|.00008
RD|I|40|001|9009|88112|1|7|105|800|20210618|00:00|0.00028||||||||||||||.00011|.00008
RD|I|40|001|9009|88112|1|7|105|800|20210621|00:00|0.00005||||||||||||||.00011|.00007
RD|I|40|001|9009|88112|1|7|105|800|20210624|00:00|0.00022||||||||||||||.00011|.00007
RD|I|40|001|9009|88112|1|7|105|800|20210627|00:00|0.00015||||||||||||||.00011|.00007
RD|I|40|001|9009|88112|1|7|105|800|20210630|00:00|0.00004||||||||||||||.00011|.00007
RD|I|40|001|9009|88112|1|7|105|800|20210703|00:00|0.00016||||||||||||||.00011|.00007
RD|I|40|001|9009|88112|1|7|105|800|20210706|00:00|0.00044||||||||||||||.00011|.00009
RD|I|40|001|9009|88112|1|7|105|800|20210709|00:00|0.00018||||||||||||||.00011|.00007
RD|I|40|001|9009|88112|1|7|105|800|20210712|00:00|0.00009||||||||||||||.00011|.00007
RD|I|40|001|9009|88112|1|7|105|800|20210715|00:00|0.00019||||||||||||||.00011|.00007
RD|I|40|001|9009|88112|1|7|105|800|20210718|00:00|0.00005||||||||||||||.00011|.00007
RD|I|40|001|9009|88112|1|7|105|800|20210721|00:00||AJ||||||||||||||
RD|I|40|001|9009|88112|1|7|105|800|20210724|00:00|0.00081||||||||||||||.00011|.00014
RD|I|40|001|9009|88112|1|7|105|800|20210727|00:00|0.00049||||||||||||||.00011|.0001
RD|I|40|001|9009|88112|1|7|105|800|20210730|00:00|0.00019||||||||||||||.00011|.00007
RD|I|40|001|9009|88112|1|7|105|800|20210802|00:00|0.00165||||W||||||||||.00016|.00027
RD|I|40|001|9009|88112|1|7|105|800|20210805|00:00||AJ||||||||||||||
RD|I|40|001|9009|88112|1|7|105|800|20210808|00:00|0.00037||||||||||||||.00014|.0001
RD|I|40|001|9009|88112|1|7|105|800|20210811|00:00|0.00025||||||||||||||.00014|.00009
RD|I|40|001|9009|88112|1|7|105|800|20210814|00:00|0.00000||||||||||||||.00014|.00008
RD|I|40|001|9009|88112|1|7|105|800|20210817|00:00|0.00005||||||||||||||.00014|.00009
RD|I|40|001|9009|88112|1|7|105|800|20210820|00:00|0.00029||||||||||||||.00014|.0001
RD|I|40|001|9009|88112|1|7|105|800|20210823|00:00|0.00053||||||||||||||.00014|.00012
RD|I|40|001|9009|88112|1|7|105|800|20210826|00:00|0.00028||||||||||||||.00014|.00009
RD|I|40|001|9009|88112|1|7|105|800|20210829|00:00|0.00021||||||||||||||.00014|.00009
RD|I|40|001|9009|88112|1|7|105|800|20210901|00:00|0.00021||||||||||||||.00013|.00009
RD|I|40|001|9009|88112|1|7|105|800|20210904|00:00|0.00032||||||||||||||.00013|.00009
RD|I|40|001|9009|88112|1|7|105|800|20210907|00:00|-0.00001||||||||||||||.00013|.00008
RD|I|40|001|9009|88112|1|7|105|800|20210910|00:00|0.00025||||||||||||||.00013|.00009
RD|I|40|001|9009|88112|1|7|105|800|20210913|00:00|0.00008||||||||||||||.00013|.00008
RD|I|40|001|9009|88112|1|7|105|800|20210916|00:00|0.00012||||||||||||||.00013|.00008
RD|I|40|001|9009|88112|1|7|105|800|20210919|00:00|0.00002||||||||||||||.00013|.00008
RD|I|40|001|9009|88112|1|7|105|800|20210922|00:00|0.00006||||||||||||||.00013|.00008
RD|I|40|001|9009|88112|1|7|105|800|20210925|00:00|0.00031||||||||||||||.00013|.00009
RD|I|40|001|9009|88112|1|7|105|800|20210928|00:00|0.00030||||||||||||||.00013|.00009
RD|I|40|001|9009|88112|1|7|105|800|20211001|00:00|-0.00004||||||||||||||.00011|.00007
RD|I|40|001|9009|88112|1|7|105|800|20211004|00:00|0.00004||||||||||||||.00011|.00007
RD|I|40|001|9009|88112|1|7|105|800|20211007|00:00|0.00016||||||||||||||.00011|.00007
RD|I|40|001|9009|88112|1|7|105|800|20211010|00:00|0.00021||||||||||||||.00011|.00007
RD|I|40|001|9009|88112|1|7|105|800|20211013|00:00||AF||||||||||||||
RD|I|40|001|9009|88112|1|7|105|800|20211016|00:00|-0.00005||||||||||||||.00011|.00007
RD|I|40|001|9009|88112|1|7|105|800|20211019|00:00|0.00011||||||||||||||.00011|.00007
RD|I|40|001|9009|88112|1|7|105|800|20211022|00:00|0.00002||||||||||||||.00011|.00007
RD|I|40|001|9009|88112|1|7|105|800|20211025|00:00|0.00010||||||||||||||.00011|.00007
RD|I|40|001|9009|88112|1|7|105|800|20211028|00:00|0.00002||||||||||||||.00011|.00007
RD|I|40|001|9009|88112|1|7|105|800|20211031|00:00|0.00010||||||||||||||.00011|.00007
RD|I|40|001|9009|88112|1|7|105|800|20211103|00:00|0.00000||||||||||||||.00011|.00007
RD|I|40|001|9009|88112|1|7|105|800|20211106|00:00|0.00024||||||||||||||.00011|.00008
RD|I|40|001|9009|88112|1|7|105|800|20211109|00:00|0.00041||||||||||||||.00011|.00009
RD|I|40|001|9009|88112|1|7|105|800|20211112|00:00|0.00009||||||||||||||.00011|.00007
RD|I|40|001|9009|88112|1|7|105|800|20211115|00:00|0.00016||||||||||||||.00011|.00007
RD|I|40|001|9009|88112|1|7|105|800|20211118|00:00|0.00017||||||||||||||.00011|.00007
RD|I|40|001|9009|88112|1|7|105|800|20211121|00:00|0.00015||||||||||||||.00011|.00007
RD|I|40|001|9009|88112|1|7|105|800|20211124|00:00|0.00013||||||||||||||.00011|.00007
RD|I|40|001|9009|88112|1|7|105|800|20211127|00:00|0.00012||||||||||||||.00011|.00007
RD|I|40|001|9009|88112|1|7|105|800|20211130|00:00|0.00019||||||||||||||.00011|.00007
RD|I|40|001|9009|88112|1|7|105|800|20211203|00:00|0.00012||||||||||||||.00011|.00007
RD|I|40|001|9009|88112|1|7|105|800|20211206|00:00|0.00008||||||||||||||.00011|.00007
RD|I|40|001|9009|88112|1|7|105|800|20211209|00:00|0.00030||||||||||||||.00011|.00008
RD|I|40|001|9009|88112|1|7|105|800|20211212|00:00|0.00009||||||||||||||.00011|.00007
RD|I|40|001|9009|88112|1|7|105|800|20211215|00:00|0.00016||||||||||||||.00011|.00007
RD|I|40|001|9009|88112|1|7|105|800|20211218|00:00|0.00007||||||||||||||.00011|.00007
RD|I|40|001|9009|88112|1|7|105|800|20211221|00:00|0.00025||||||||||||||.00012|.00008
RD|I|40|001|9009|88112|1|7|105|800|20211224|00:00|0.00020||||||||||||||.00011|.00007
RD|I|40|001|9009|88112|1|7|105|800|20211227|00:00|0.00015||||||||||||||.00011|.00007
RD|I|40|001|9009|88112|1|7|105|800|20211230|00:00|0.00009||||||||||||||.00011|.00007
RD|I|40|001|9009|88128|1|7|105|800|20210101|00:00|0.00025||||||||||||||.0004|.00025
RD|I|40|001|9009|88128|1|7|105|800|20210104|00:00|0.00025||||||||||||||.0004|.00025
RD|I|40|001|9009|88128|1|7|105|800|20210107|00:00|0.00047||||||||||||||.00039|.00026
RD|I|40|001|9009|88128|1|7|105|800|20210110|00:00|0.00289||||||||||||||.0004|.0006
RD|I|40|001|9009|88128|1|7|105|800|20210113|00:00|0.00162||||||||||||||.0004|.00039
RD|I|40|001|9009|88128|1|7|105|800|20210116|00:00|0.00041||||||||||||||.0004|.00025
RD|I|40|001|9009|88128|1|7|105|800|20210119|00:00|0.00112||||||||||||||.0004|.00032
RD|I|40|001|9009|88128|1|7|105|800|20210122|00:00|0.00060||||||||||||||.0004|.00027
RD|I|40|001|9009|88128|1|7|105|800|20210125|00:00|0.00050||||||||||||||.00039|.00026
RD|I|40|001|9009|88128|1|7|105|800|20210128|00:00|0.00054||||||||||||||.00039|.00026
RD|I|40|001|9009|88128|1|7|105|800|20210131|00:00|0.00198||||||||||||||.0004|.00045
RD|I|40|001|9009|88128|1|7|105|800|20210203|00:00|0.00130||||||||||||||.00036|.00033
RD|I|40|001|9009|88128|1|7|105|800|20210206|00:00|0.00133||||||||||||||.00036|.00034
RD|I|40|001|9009|88128|1|7|105|800|20210209|00:00|0.00098||||||||||||||.00037|.00029
RD|I|40|001|9009|88128|1|7|105|800|20210212|00:00|0.00083||||||||||||||.00037|.00027
RD|I|40|001|9009|88128|1|7|105|800|20210215|00:00|0.00095||||||||||||||.00037|.00029
RD|I|40|001|9009|88128|1|7|105|800|20210218|00:00||AF||||||||||||||
RD|I|40|001|9009|88128|1|7|105|800|20210221|00:00|0.00137||||||||||||||.00036|.00034
RD|I|40|001|9009|88128|1|7|105|800|20210224|00:00||AF||||||||||||||
RD|I|40|001|9009|88128|1|7|105|800|20210227|00:00|0.00020||||||||||||||.00036|.00022
RD|I|40|001|9009|88128|1|7|105|800|20210302|00:00|0.00128||||||||||||||.00036|.00033
RD|I|40|001|9009|88128|1|7|105|800|20210305|00:00|0.00072||||||||||||||.00036|.00026
